Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1727908562.3037367,1,1727989924,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.5,"$GPGGA,223602.000,4219.7398,N,07106.2544,W,1,07,1.5,67.1,M,-33.8,M,,0000*53
"
1727908563.304247,2,1727989926,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223603.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*59
"
1727908564.3032038,3,1727989928,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223604.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5E
"
1727908565.3016703,4,1727989930,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223605.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5F
"
1727908566.3013928,5,1727989932,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223606.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5C
"
1727908567.3236415,6,1727989934,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223607.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5D
"
1727908568.299438,7,1727989936,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223608.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*52
"
1727908569.3201473,8,1727989938,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223609.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*53
"
1727908570.2963681,9,1727989940,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223610.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5B
"
1727908571.2945988,10,1727989942,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223611.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5A
"
1727908572.2939394,11,1727989944,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223612.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*59
"
1727908573.2924109,12,1727989946,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223613.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*58
"
1727908574.2927334,13,1727989948,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223614.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5F
"
1727908575.2939742,14,1727989950,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223615.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5E
"
1727908576.2906451,15,1727989952,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223616.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5D
"
1727908577.2898018,16,1727989954,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223617.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*5C
"
1727908578.3041165,17,1727989956,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223618.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*53
"
1727908579.313023,18,1727989958,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223619.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*52
"
1727908580.2863503,19,1727989960,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223620.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*58
"
1727908581.2868383,20,1727989962,0,GPS1_Frame,42.32899666666667,71.10423999999999,67.1,326628.6903446749,4688449.707580477,19,T,1.1,"$GPGGA,223621.000,4219.7398,N,07106.2544,W,1,08,1.1,67.1,M,-33.8,M,,0000*59
"
